oi_id,quantity,datetime,product_name,product_price
56274,1,2019-02-07 18:00:00,Saag - Chicken,8.95
56275,1,2019-02-07 18:00:00,Pathia - Chicken,8.95
56276,1,2019-02-07 17:52:00,Chicken Tikka Masala,8.95
56277,1,2019-02-07 17:36:00,Bhuna - Chicken Tikka,8.95
56278,1,2019-02-07 16:49:00,Saag - Chicken,8.95
56279,1,2019-02-07 16:21:00,Dhansak - Chicken Tikka,8.95
56280,1,2019-02-07 15:07:00,Lamb Tikka Jalfrezi,8.95
56281,1,2019-02-07 15:07:00,Chicken Tikka Masala,8.95
56282,1,2019-02-07 15:07:00,Dupiaza - Chicken Tikka,8.95
56283,1,2019-02-06 21:26:00,Chicken Tikka Masala,8.95
56284,1,2019-02-06 20:01:00,Lamb Tikka (Main),8.95
56285,1,2019-02-06 20:01:00,Chicken Tikka Masala,8.95
56286,1,2019-02-06 20:01:00,Mushroom - Chicken,8.95
56287,1,2019-02-06 19:56:00,Chicken Karahi,8.95
56288,1,2019-02-06 19:56:00,Lamb Karahi,8.95
56289,1,2019-02-06 19:56:00,Paneer Tikka Masala,8.95
56290,1,2019-02-06 19:36:00,Dhansak - Chicken Tikka,8.95
56291,2,2019-02-06 18:51:00,Chicken Tikka (Main),8.95
56292,1,2019-02-06 17:47:00,Chicken Tikka (Main),8.95
56293,1,2019-02-05 20:37:00,Dhansak - Chicken,8.95
56294,1,2019-02-05 19:20:00,Chicken Tikka Pasanda,8.95
56295,1,2019-02-05 19:17:00,Lamb Tikka (Main),8.95
56296,1,2019-02-05 19:11:00,Chicken Tikka Masala,8.95
56297,1,2019-02-05 19:02:00,Tandoori Chicken (Main),8.95
56298,1,2019-02-05 18:44:00,Chicken Tikka Jalfrezi,8.95
56299,1,2019-02-05 18:44:00,Chicken Tikka (Main),8.95
56300,1,2019-02-05 17:24:00,Korma - Chicken,8.95
56301,1,2019-02-04 22:11:00,Tandoori Chicken Masala,8.95
56302,1,2019-02-04 22:02:00,Chicken Tikka Masala,8.95
56303,1,2019-02-04 19:35:00,Tandoori Chicken (Main),8.95
56304,1,2019-02-04 18:29:00,Chicken Tikka Pasanda,8.95
56305,1,2019-02-03 20:43:00,Chicken Tikka (Main),8.95
56306,1,2019-02-03 20:43:00,Chicken Tikka Masala,8.95
56307,1,2019-02-03 20:25:00,Chicken Tikka Jalfrezi,8.95
56308,1,2019-02-03 20:25:00,Chicken Tikka Masala,8.95
56309,1,2019-02-03 19:41:00,Korma - Chicken,8.95
56310,1,2019-02-03 19:41:00,Saag - Lamb,8.95
56311,2,2019-02-03 18:59:00,Korma - Chicken,8.95
56312,1,2019-02-03 18:46:00,Tandoori Chicken Masala,8.95
56313,1,2019-02-03 18:46:00,Chicken Karahi,8.95
56314,1,2019-02-03 18:08:00,Chicken Tikka (Main),8.95
56315,1,2019-02-03 18:08:00,Dupiaza - Chicken,8.95
56316,1,2019-02-03 18:08:00,Dupiaza - Lamb,8.95
56317,3,2019-02-03 17:24:00,Chicken Tikka Masala,8.95
56318,1,2019-02-03 15:12:00,Bhuna - Lamb,8.95
56319,5,2019-02-03 12:16:00,Chicken Karahi,8.95
56320,1,2019-02-02 21:35:00,Tandoori Chicken Masala,8.95
56321,1,2019-02-02 21:35:00,Chicken Tikka Jalfrezi,8.95
56322,1,2019-02-02 21:20:00,Dhansak - Chicken Tikka,8.95
56323,1,2019-02-02 20:30:00,Rogon - Chicken,8.95
56324,2,2019-02-02 19:54:00,Rogon - Lamb,8.95
56325,1,2019-02-02 19:41:00,Korma - Chicken,8.95
56326,1,2019-02-02 19:36:00,Korma - Chicken,8.95
56327,1,2019-02-02 19:18:00,Korma - Chicken,8.95
56328,1,2019-02-02 19:09:00,Dhansak - Chicken,8.95
56329,1,2019-02-02 19:09:00,Chicken Tikka (Main),8.95
56330,1,2019-02-02 19:09:00,Dhansak - Chicken,8.95
56331,1,2019-02-02 19:09:00,Dhansak - Chicken Tikka,8.95
56332,1,2019-02-02 19:04:00,Tandoori Chicken (Main),8.95
56333,1,2019-02-02 19:03:00,Dhansak - Chicken Tikka,8.95
56334,1,2019-02-02 18:45:00,Dhansak - Lamb,8.95
56335,1,2019-02-02 18:45:00,Methi - Lamb,8.95
56336,1,2019-02-02 18:45:00,Korma - Chicken,8.95
56337,1,2019-02-02 18:31:00,Korma - Chicken,8.95
56338,1,2019-02-02 18:31:00,Chicken Tikka Masala,8.95
56339,1,2019-02-02 18:19:00,Dupiaza - Chicken,8.95
56340,1,2019-02-02 18:19:00,Rogon - Lamb,8.95
56341,1,2019-02-02 18:19:00,Dupiaza - Chicken,8.95
56342,1,2019-02-02 18:19:00,Rogon - Lamb,8.95
56343,1,2019-02-02 18:18:00,Chicken Karahi,8.95
56344,1,2019-02-02 18:15:00,Chicken Karahi,8.95
56345,1,2019-02-02 18:12:00,Chicken Karahi,8.95
56346,1,2019-02-02 18:10:00,Curry - Prawn,8.95
56347,1,2019-02-02 18:00:00,Chicken Tikka (Main),8.95
56348,1,2019-02-02 17:48:00,Dupiaza - Chicken,8.95
56349,1,2019-02-02 17:47:00,Chicken Tikka (Main),8.95
56350,1,2019-02-02 17:31:00,Dupiaza - Chicken,8.95
56351,1,2019-02-02 17:29:00,Korma - Chicken,8.95
56352,1,2019-02-02 17:29:00,Chicken Tikka Chilli Masala,8.95
56353,1,2019-02-02 17:23:00,Korma - Lamb,8.95
56354,1,2019-02-02 17:23:00,Korma - Chicken,8.95
56355,1,2019-02-02 17:10:00,Saag - Chicken,8.95
56356,1,2019-02-02 17:02:00,Korma - Chicken,8.95
56357,1,2019-02-02 16:12:00,Korma - Chicken,8.95
56358,1,2019-02-02 16:12:00,Rogon - Lamb,8.95
56359,1,2019-02-01 22:42:00,Korma - Chicken,8.95
56360,1,2019-02-01 22:41:00,Chicken Tikka Chilli Masala,8.95
56361,1,2019-02-01 22:10:00,Paneer Tikka Masala,8.95
56362,1,2019-02-01 22:09:00,Korma - Chicken,8.95
56363,1,2019-02-01 19:43:00,Tandoori Chicken (Main),8.95
56364,1,2019-02-01 19:38:00,Tandoori Chicken (Main),8.95
56365,1,2019-02-01 19:04:00,Chicken Tikka (Main),8.95
56366,1,2019-02-01 18:47:00,Chicken Tikka Masala,8.95
56367,1,2019-02-01 18:47:00,Dhansak - Chicken,8.95
56368,1,2019-02-01 18:36:00,Curry - Prawn,8.95
56369,1,2019-02-01 18:23:00,Korma - Lamb,8.95
56370,1,2019-02-01 18:17:00,Paneer Tikka Masala,8.95
56371,1,2019-02-01 18:14:00,Bhuna - Chicken,8.95
56372,1,2019-02-01 18:07:00,Chicken Tikka Masala,8.95
56373,1,2019-02-01 18:07:00,Dupiaza - Chicken,8.95
56374,1,2019-02-01 18:05:00,Chicken Tikka (Main),8.95
56375,1,2019-02-01 17:36:00,Chicken Tikka Masala,8.95
56376,1,2019-02-01 17:36:00,Tandoori Chicken Masala,8.95
56377,1,2019-02-01 17:36:00,Korma - Chicken,8.95
56378,1,2019-02-01 17:26:00,Pathia - Chicken Tikka,8.95
56379,1,2019-02-01 17:25:00,Lamb Tikka Jalfrezi,8.95
56380,1,2019-02-01 17:12:00,Dupiaza - Chicken,8.95
56381,1,2019-01-31 19:27:00,Chicken Tikka Jalfrezi,8.95
56382,1,2019-01-31 19:22:00,Korma - Chicken,8.95
56383,1,2019-01-31 19:22:00,Chicken Tikka Masala,8.95
56384,1,2019-01-31 19:20:00,Bhuna - Chicken,8.95
56385,1,2019-01-31 19:13:00,Chicken Tikka Masala,8.95
56386,2,2019-01-31 19:13:00,Korma - Chicken,8.95
56387,2,2019-01-31 19:02:00,Korma - Chicken,8.95
56388,1,2019-01-31 18:44:00,Bhuna - Chicken Tikka,8.95
56389,2,2019-01-31 18:23:00,Korma - Chicken,8.95
56390,1,2019-01-30 19:08:00,Korma - Chicken,8.95
56391,1,2019-01-30 19:02:00,Bhuna - Chicken,8.95
56392,1,2019-01-30 19:02:00,Chicken Tikka Chilli Masala,8.95
56393,1,2019-01-30 18:40:00,Korma - Chicken,8.95
56394,1,2019-01-30 17:55:00,Chicken Tikka Masala,8.95
56395,2,2019-01-30 17:14:00,Chicken Tikka Masala,8.95
56396,1,2019-01-28 20:42:00,Chicken Tikka Masala,8.95
56397,1,2019-01-28 19:01:00,Dupiaza - Chicken,8.95
56398,1,2019-01-28 17:53:00,Bhuna - Chicken,8.95
56399,1,2019-01-28 17:30:00,Korma - Lamb,8.95
56400,1,2019-01-28 17:30:00,Lamb Karahi,8.95
56401,1,2019-01-27 22:28:00,Lamb Tikka Masala,8.95
56402,1,2019-01-27 22:28:00,Korma - Chicken,8.95
56403,1,2019-01-27 21:08:00,Pathia - Chicken,8.95
56404,1,2019-01-27 20:38:00,Methi - Chicken,8.95
56405,1,2019-01-27 20:19:00,Lamb Tikka Masala,8.95
56406,1,2019-01-27 20:19:00,Paneer Tikka Masala,8.95
56407,1,2019-01-27 20:13:00,Chicken Tikka (Main),8.95
56408,1,2019-01-27 19:59:00,Korma - Chicken,8.95
56409,1,2019-01-27 19:59:00,Chicken Tikka Masala,8.95
56410,2,2019-01-27 19:28:00,Tandoori Chicken (Main),8.95
56411,1,2019-01-27 19:13:00,Korma - Lamb,8.95
56412,1,2019-01-27 19:13:00,Korma - Chicken,8.95
56413,1,2019-01-27 17:50:00,Korma - Chicken,8.95
56414,1,2019-01-27 16:39:00,Chicken Tikka (Main),8.95
56415,1,2019-01-27 13:06:00,Tandoori Chicken (Main),8.95
56416,1,2019-01-26 22:12:00,Dupiaza - Chicken,8.95
56417,1,2019-01-26 21:28:00,Pathia - Chicken Tikka,8.95
56418,1,2019-01-26 20:04:00,Dhansak - Chicken,8.95
56419,1,2019-01-26 19:48:00,Chicken Tikka (Main),8.95
56420,1,2019-01-26 19:48:00,Dupiaza - Chicken,8.95
56421,1,2019-01-26 19:39:00,Bhuna - Chicken Tikka,8.95
56422,1,2019-01-26 19:29:00,Bhuna - Lamb,8.95
56423,1,2019-01-26 19:29:00,Dupiaza - Chicken Tikka,8.95
56424,1,2019-01-26 18:52:00,Tandoori Chicken (Main),8.95
56425,1,2019-01-26 18:47:00,Chicken Tikka Jalfrezi,8.95
56426,1,2019-01-26 18:46:00,Chicken Tikka Masala,8.95
56427,1,2019-01-26 18:44:00,Dhansak - Chicken,8.95
56428,1,2019-01-26 18:44:00,Korma - Chicken,8.95
56429,1,2019-01-26 18:44:00,Bhuna - Lamb,8.95
56430,1,2019-01-26 18:43:00,Korma - Chicken,8.95
56431,1,2019-01-26 18:43:00,Dhansak - Chicken,8.95
56432,1,2019-01-26 18:43:00,Saag - Chicken,8.95
56433,2,2019-01-26 18:43:00,Dupiaza - Chicken,8.95
56434,1,2019-01-26 18:08:00,Bhuna - Lamb,8.95
56435,1,2019-01-26 18:01:00,Korma - Chicken,8.95
56436,1,2019-01-26 18:01:00,Chicken Tikka (Main),8.95
56437,1,2019-01-26 18:00:00,Bhuna - Chicken Tikka,8.95
56438,2,2019-01-26 17:51:00,Chicken Tikka Chilli Masala,8.95
56439,1,2019-01-26 13:01:00,Pathia - Lamb,8.95
56440,1,2019-01-26 13:01:00,Chicken Tikka Masala,8.95
56441,1,2019-01-26 13:01:00,Rogon - Chicken,8.95
56442,1,2019-01-25 22:13:00,Chicken Tikka Masala,8.95
56443,1,2019-01-25 20:22:00,Paneer Tikka Masala,8.95
56444,1,2019-01-25 19:13:00,Chicken Tikka Masala,8.95
56445,1,2019-01-25 18:53:00,Chicken Tikka Masala,8.95
56446,1,2019-01-25 18:53:00,Bhuna - Lamb,8.95
56447,1,2019-01-25 18:43:00,Chicken Karahi,8.95
56448,1,2019-01-25 18:38:00,Chicken Tikka Masala,8.95
56449,1,2019-01-25 18:38:00,Korma - Chicken Tikka,8.95
56450,1,2019-01-25 18:38:00,Chicken Tikka Masala,8.95
56451,1,2019-01-25 18:20:00,Korma - Chicken,8.95
56452,1,2019-01-25 18:20:00,Madras - Prawn,8.95
56453,2,2019-01-25 18:19:00,Korma - Chicken,8.95
56454,1,2019-01-25 18:19:00,Chicken Tikka Masala,8.95
56455,1,2019-01-25 18:16:00,Chicken Tikka Masala,8.95
56456,1,2019-01-25 18:16:00,Lamb Tikka Masala,8.95
56457,1,2019-01-25 18:14:00,Chicken Tikka Masala,8.95
56458,1,2019-01-25 18:13:00,Chicken Karahi,8.95
56459,1,2019-01-25 17:49:00,Chicken Tikka Masala,8.95
56460,2,2019-01-24 21:26:00,Korma - Chicken,8.95
56461,1,2019-01-24 21:16:00,Lamb Tikka (Main),8.95
56462,3,2019-01-24 19:35:00,Korma - Chicken,8.95
56463,1,2019-01-24 19:35:00,Chicken Tikka Masala,8.95
56464,1,2019-01-24 19:19:00,Chicken Tikka Pasanda,8.95
56465,1,2019-01-24 19:19:00,Lamb Tikka Pasanda,8.95
56466,1,2019-01-24 19:19:00,Bhuna - Chicken Tikka,8.95
56467,1,2019-01-24 18:02:00,Tandoori Chicken Masala,8.95
56468,1,2019-01-24 18:02:00,Korma - Chicken,8.95
56469,1,2019-01-24 18:02:00,Saag - Chicken,8.95
56470,1,2019-01-24 17:55:00,Rogon - Chicken,8.95
56471,1,2019-01-24 17:38:00,Chicken Tikka Masala,8.95
56472,1,2019-01-24 17:38:00,Chicken Tikka Jalfrezi,8.95
56473,1,2019-01-24 17:10:00,Lamb Tikka Pasanda,8.95
56474,1,2019-01-24 17:10:00,Chicken Tikka Masala,8.95
56475,1,2019-01-24 16:32:00,Pathia - Chicken,8.95
56476,1,2019-01-24 13:25:00,Paneer Tikka Masala,8.95
56477,1,2019-01-23 22:03:00,Methi - Lamb,8.95
56478,1,2019-01-23 18:24:00,Lamb Tikka Masala,8.95
56479,1,2019-01-22 20:38:00,Chicken Tikka Jalfrezi,8.95
56480,1,2019-01-22 19:44:00,Chicken Tikka Garlic,8.95
56481,1,2019-01-22 19:44:00,Curry - Prawn,8.95
56482,1,2019-01-22 19:32:00,Chicken Tikka Masala,8.95
56483,1,2019-01-22 18:35:00,Korma - Lamb,8.95
56484,1,2019-01-21 19:56:00,Chicken Tikka Masala,8.95
56485,1,2019-01-21 19:56:00,Chicken Tikka Jalfrezi,8.95
56486,1,2019-01-20 19:00:00,Korma - Chicken,8.95
56487,1,2019-01-20 19:00:00,Rogon - Lamb,8.95
56488,1,2019-01-20 18:57:00,Paneer Tikka Masala,8.95
56489,1,2019-01-20 18:57:00,Dupiaza - Chicken Tikka,8.95
56490,1,2019-01-20 18:57:00,Chicken Tikka Masala,8.95
56491,1,2019-01-20 18:42:00,Chicken Tikka (Main),8.95
56492,1,2019-01-20 18:42:00,Chicken Tikka Masala,8.95
56493,2,2019-01-20 18:24:00,Chicken Tikka Masala,8.95
56494,1,2019-01-19 20:33:00,Vegetable Karahi,8.95
56495,1,2019-01-19 20:19:00,Chicken Tikka Masala,8.95
56496,1,2019-01-19 20:19:00,Tandoori Chicken Masala,8.95
56497,1,2019-01-19 19:45:00,Chicken Tikka Jalfrezi,8.95
56498,1,2019-01-19 19:41:00,Korma - Chicken,8.95
56499,2,2019-01-19 19:14:00,Chicken Tikka Masala,8.95
56500,1,2019-01-19 19:14:00,Korma - Chicken,8.95
56501,2,2019-01-19 19:10:00,Bhuna - Chicken Tikka,8.95
56502,1,2019-01-19 19:10:00,Chicken Tikka Masala,8.95
56503,1,2019-01-19 19:08:00,Korma - Chicken,8.95
56504,1,2019-01-19 19:03:00,Tandoori Chicken Masala,8.95
56505,1,2019-01-19 19:01:00,Saag - Chicken,8.95
56506,1,2019-01-19 19:01:00,Chicken Tikka (Main),8.95
56507,1,2019-01-19 18:53:00,Korma - Chicken,8.95
56508,1,2019-01-19 18:48:00,Chicken Tikka Masala,8.95
56509,2,2019-01-19 18:43:00,Dupiaza - Chicken,8.95
56510,1,2019-01-19 18:29:00,Korma - Lamb,8.95
56511,1,2019-01-19 18:29:00,Chicken Tikka Masala,8.95
56512,1,2019-01-19 17:57:00,Bhuna - Chicken,8.95
56513,2,2019-01-19 17:33:00,Korma - Chicken,8.95
56514,1,2019-01-19 16:36:00,Bhuna - Lamb,8.95
56515,2,2019-01-19 16:35:00,Bhuna - Chicken Tikka,8.95
56516,1,2019-01-19 13:39:00,Korma - Chicken,8.95
56517,1,2019-01-19 13:26:00,Chicken Tikka Masala,8.95
56518,1,2019-01-19 13:26:00,Korma - Lamb,8.95
56519,1,2019-01-18 21:33:00,Lamb Tikka Masala,8.95
56520,1,2019-01-18 20:51:00,Korma - Chicken,8.95
56521,1,2019-01-18 20:14:00,Pathia - Lamb,8.95
56522,1,2019-01-18 20:09:00,Rogon - Chicken,8.95
56523,1,2019-01-18 19:33:00,Dupiaza - Lamb,8.95
56524,1,2019-01-18 19:33:00,Korma - Chicken,8.95
56525,1,2019-01-18 19:30:00,Korma - Lamb,8.95
56526,1,2019-01-18 18:37:00,Korma - Chicken,8.95
56527,1,2019-01-18 18:37:00,Chicken Tikka Jeera,8.95
56528,1,2019-01-18 18:25:00,Paneer Tikka Masala,8.95
56529,1,2019-01-18 18:25:00,Tandoori Chicken (Main),8.95
56530,1,2019-01-18 18:20:00,Chicken Tikka Jalfrezi,8.95
56531,1,2019-01-18 18:17:00,Madras - Prawn,8.95
56532,1,2019-01-18 17:46:00,Bhuna - Chicken Tikka,8.95
56533,1,2019-01-18 17:27:00,Chicken Karahi,8.95
56534,1,2019-01-18 17:21:00,Tandoori Chicken (Main),8.95
56535,1,2019-01-18 17:21:00,Korma - Chicken,8.95
56536,2,2019-01-18 17:03:00,Korma - Chicken,8.95
56537,1,2019-01-18 16:49:00,Chicken Tikka (Main),8.95
56538,1,2019-01-18 16:25:00,Chicken Karahi,8.95
56539,1,2019-01-17 19:34:00,Chicken Tikka Masala,8.95
56540,1,2019-01-17 18:54:00,Vegetable Karahi,8.95
56541,1,2019-01-17 18:24:00,Chicken Tikka Masala,8.95
56542,1,2019-01-17 18:24:00,Bhuna - Lamb,8.95
56543,1,2019-01-17 18:03:00,Chicken Tikka (Main),8.95
56544,2,2019-01-17 18:03:00,Chicken Tikka Chilli Masala,8.95
56545,1,2019-01-17 17:28:00,Curry - Prawn,8.95
56546,1,2019-01-17 16:41:00,Chicken Tikka Masala,8.95
56547,1,2019-01-16 20:36:00,Chicken Tikka (Main),8.95
56548,1,2019-01-16 20:36:00,Dupiaza - Chicken,8.95
56549,1,2019-01-16 20:36:00,Chicken Tikka Masala,8.95
56550,1,2019-01-16 19:20:00,Bhuna - Lamb,8.95
56551,1,2019-01-16 19:09:00,Saag - Chicken,8.95
56552,1,2019-01-16 19:03:00,Lamb Tikka Jalfrezi,8.95
56553,1,2019-01-15 20:16:00,Lamb Tikka (Main),8.95
56554,1,2019-01-15 19:12:00,Chicken Tikka Masala,8.95
56555,1,2019-01-15 19:12:00,Korma - Chicken,8.95
56556,2,2019-01-15 18:30:00,Chicken Tikka Masala,8.95
56557,1,2019-01-15 18:30:00,Saag - Chicken,8.95
56558,1,2019-01-15 18:29:00,Korma - Chicken,8.95
56559,1,2019-01-15 17:35:00,Saag - Chicken,8.95
56560,1,2019-01-15 17:35:00,Pathia - Chicken,8.95
56561,2,2019-01-14 18:35:00,Korma - Chicken,8.95
56562,1,2019-01-14 17:46:00,Chicken Tikka Masala,8.95
56563,1,2019-01-14 17:40:00,Chicken Tikka Masala,8.95
56564,1,2019-01-14 17:40:00,Sheek Kebab (Main),8.95
56565,1,2019-01-14 17:14:00,Dupiaza - Chicken,8.95
56566,1,2019-01-13 22:01:00,Korma - Chicken,8.95
56567,1,2019-01-13 22:01:00,Pathia - Lamb,8.95
56568,1,2019-01-13 19:15:00,Bhuna - Lamb,8.95
56569,1,2019-01-13 18:36:00,Dhansak - Chicken,8.95
56570,1,2019-01-13 18:36:00,Saag - Lamb,8.95
56571,1,2019-01-13 17:36:00,Lamb Karahi,8.95
56572,1,2019-01-13 17:36:00,Korma - Lamb,8.95
56573,1,2019-01-13 17:29:00,Korma - Chicken,8.95
56574,1,2019-01-13 17:15:00,Korma - Chicken,8.95
56575,1,2019-01-12 22:24:00,Dupiaza - Chicken,8.95
56576,1,2019-01-12 21:39:00,Chicken Tikka Masala,8.95
56577,1,2019-01-12 20:24:00,Dhansak - Chicken,8.95
56578,1,2019-01-12 20:00:00,Chicken Tikka Masala,8.95
56579,1,2019-01-12 20:00:00,Lamb Tikka Jalfrezi,8.95
56580,1,2019-01-12 19:41:00,Rogon - Lamb,8.95
56581,1,2019-01-12 19:40:00,Korma - Chicken,8.95
56582,1,2019-01-12 19:40:00,Chicken Tikka Masala,8.95
56583,1,2019-01-12 19:30:00,Dhansak - Chicken,8.95
56584,1,2019-01-12 19:30:00,Korma - Chicken,8.95
56585,2,2019-01-12 19:05:00,Dupiaza - Chicken,8.95
56586,1,2019-01-12 18:55:00,Chicken Tikka Masala,8.95
56587,1,2019-01-12 18:36:00,Chicken Tikka Masala,8.95
56588,1,2019-01-12 18:15:00,Korma - Chicken,8.95
56589,1,2019-01-12 18:15:00,Chicken Tikka Masala,8.95
56590,1,2019-01-12 17:58:00,Paneer Tikka Masala,8.95
56591,1,2019-01-12 17:54:00,Bhuna - Lamb,8.95
56592,1,2019-01-12 16:53:00,Chicken Tikka Masala,8.95
56593,1,2019-01-12 16:53:00,Chicken Tikka (Main),8.95
56594,2,2019-01-12 12:17:00,Curry - Prawn,8.95
56595,1,2019-01-11 20:51:00,Lamb Tikka (Main),8.95
56596,1,2019-01-11 20:51:00,Chicken Tikka Masala,8.95
56597,1,2019-01-11 19:09:00,Chicken Tikka Masala,8.95
56598,1,2019-01-11 18:58:00,Tandoori Chicken (Main),8.95
56599,1,2019-01-11 18:54:00,Bhuna - Chicken,8.95
56600,1,2019-01-11 18:46:00,Korma - Chicken Tikka,8.95
56601,1,2019-01-11 18:44:00,Chicken Tikka Masala,8.95
56602,1,2019-01-11 18:34:00,Dhansak - Lamb,8.95
56603,1,2019-01-11 18:25:00,Chicken Tikka Jalfrezi,8.95
56604,1,2019-01-11 17:58:00,Dhansak - Chicken Tikka,8.95
56605,1,2019-01-11 17:58:00,Korma - Chicken Tikka,8.95
56606,1,2019-01-10 22:21:00,Chicken Tikka Jalfrezi,8.95
56607,1,2019-01-10 19:33:00,Korma - Chicken,8.95
56608,1,2019-01-10 19:26:00,Chicken Tikka Masala,8.95
56609,1,2019-01-10 19:26:00,Chicken Tikka (Main),8.95
56610,1,2019-01-10 19:10:00,Chicken Tikka Masala,8.95
56611,1,2019-01-10 19:10:00,Mushroom - Lamb,8.95
56612,1,2019-01-10 19:03:00,Sheek Kebab (Main),8.95
56613,1,2019-01-09 19:54:00,Korma - Chicken,8.95
56614,1,2019-01-09 19:17:00,Bhuna - Chicken Tikka,8.95
56615,1,2019-01-09 19:17:00,Korma - Chicken,8.95
56616,1,2019-01-08 21:46:00,Chicken Tikka (Main),8.95
56617,1,2019-01-08 21:20:00,Chicken Tikka Jalfrezi,8.95
56618,2,2019-01-08 20:15:00,Tandoori Chicken (Main),8.95
56619,1,2019-01-08 18:33:00,Chicken Tikka Masala,8.95
56620,1,2019-01-08 18:26:00,Lamb Karahi,8.95
56621,1,2019-01-08 18:26:00,Korma - Chicken,8.95
56622,1,2019-01-08 17:47:00,Saag - Chicken,8.95
56623,1,2019-01-08 17:47:00,Pathia - Chicken,8.95
56624,1,2019-01-06 18:34:00,Bhuna - Chicken,8.95
56625,1,2019-01-05 20:46:00,Methi - Chicken,8.95
56626,1,2019-01-05 20:27:00,Bhuna - Lamb,8.95
56627,1,2019-01-05 20:27:00,Korma - Chicken,8.95
56628,1,2019-01-05 19:51:00,Saag - Chicken,8.95
56629,1,2019-01-05 19:39:00,Bhuna - Lamb,8.95
56630,1,2019-01-05 19:39:00,Lamb Karahi,8.95
56631,1,2019-01-05 19:39:00,Bhuna - Chicken,8.95
56632,1,2019-01-05 19:26:00,Bhuna - Lamb,8.95
56633,1,2019-01-05 19:26:00,Korma - Chicken,8.95
56634,1,2019-01-05 19:20:00,Korma - Chicken,8.95
56635,1,2019-01-05 18:50:00,Chicken Tikka Masala,8.95
56636,1,2019-01-05 18:43:00,Dhansak - Chicken,8.95
56637,1,2019-01-05 18:43:00,Saag - Lamb,8.95
56638,1,2019-01-05 18:41:00,Chicken Tikka Pasanda,8.95
56639,1,2019-01-05 18:41:00,Bhuna - Chicken Tikka,8.95
56640,1,2019-01-05 18:35:00,Korma - Chicken,8.95
56641,1,2019-01-05 18:29:00,Chicken Tikka Masala,8.95
56642,1,2019-01-05 18:23:00,Korma - Chicken,8.95
56643,1,2019-01-05 18:23:00,Chicken Tikka Masala,8.95
56644,1,2019-01-05 18:14:00,Chicken Tikka (Main),8.95
56645,2,2019-01-05 18:11:00,Bhuna - Chicken Tikka,8.95
56646,1,2019-01-05 18:08:00,Curry - Prawn,8.95
56647,1,2019-01-05 18:02:00,Chicken Tikka Masala,8.95
56648,1,2019-01-05 17:09:00,Rogon - Lamb,8.95
56649,1,2019-01-05 17:09:00,Chicken Tikka (Main),8.95
56650,2,2019-01-05 16:55:00,Korma - Chicken,8.95
56651,1,2019-01-05 16:52:00,Chicken Tikka (Main),8.95
56652,1,2019-01-05 16:45:00,Korma - Chicken,8.95
56653,1,2019-01-05 16:45:00,Bhuna - Chicken,8.95
56654,3,2019-01-05 15:50:00,Chicken Tikka Masala,8.95
56655,1,2019-01-04 21:18:00,Korma - Chicken,8.95
56656,1,2019-01-04 21:10:00,Tandoori Chicken (Main),8.95
56657,1,2019-01-04 21:10:00,Chicken Karahi,8.95
56658,1,2019-01-04 20:30:00,Korma - Chicken,8.95
56659,1,2019-01-04 20:30:00,Dupiaza - Chicken,8.95
56660,1,2019-01-04 20:30:00,Korma - Chicken Tikka,8.95
56661,1,2019-01-04 20:04:00,Lamb Tikka Chilli Masala,8.95
56662,1,2019-01-04 20:04:00,Pathia - Chicken,8.95
56663,2,2019-01-04 19:53:00,Chicken Tikka (Main),8.95
56664,1,2019-01-04 19:12:00,Korma - Chicken,8.95
56665,1,2019-01-04 18:34:00,Chicken Tikka (Main),8.95
56666,1,2019-01-04 18:34:00,Saag - Chicken,8.95
56667,2,2019-01-04 18:31:00,Lamb Tikka Masala,8.95
56668,1,2019-01-04 18:31:00,Lamb Tikka Pasanda,8.95
56669,1,2019-01-04 18:20:00,Lamb Tikka (Main),8.95
56670,1,2019-01-04 18:07:00,Chicken Tikka Jalfrezi,8.95
56671,1,2019-01-04 18:07:00,Dupiaza - Lamb,8.95
56672,1,2019-01-04 17:47:00,Chicken Tikka Masala,8.95
56673,1,2019-01-04 17:44:00,Korma - Chicken,8.95
56674,1,2019-01-04 17:44:00,Lamb Tikka Jalfrezi,8.95
56675,1,2019-01-04 17:26:00,Lamb Tikka Masala,8.95
56676,1,2019-01-03 18:58:00,Korma - Lamb,8.95
56677,1,2019-01-03 18:08:00,Bhuna - Lamb,8.95
56678,1,2019-01-03 18:03:00,Dupiaza - Chicken,8.95
56679,1,2019-01-03 17:41:00,Saag - Chicken,8.95
56680,1,2019-01-03 17:26:00,Chicken Tikka (Main),8.95
56681,1,2019-01-02 18:55:00,Pathia - Chicken Tikka,8.95
56682,1,2019-01-02 17:39:00,Chicken Tikka Masala,8.95
56683,1,2019-01-01 20:04:00,Dupiaza - Chicken,8.95
56684,2,2019-01-01 20:01:00,Chicken Tikka (Main),8.95
56685,1,2019-01-01 19:58:00,Paneer Tikka Masala,8.95
56686,1,2019-01-01 19:52:00,Paneer Tikka Masala,8.95
56687,1,2019-01-01 18:55:00,Chicken Tikka Masala,8.95
56688,1,2019-01-01 18:53:00,Bhuna - Chicken Tikka,8.95
56689,1,2019-01-01 18:51:00,Chicken Tikka (Main),8.95
56690,1,2019-01-01 16:54:00,Chicken Tikka Masala,8.95
56691,1,2018-12-31 20:54:00,Korma - Chicken,8.95
